#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
2658	spectra_filtered.mgf	*..*		:45867	45867	-1	0	181.122	1	0.956703	0	0	317.344	369000.0	15356-74-8 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2658	-1	MSNLIB-POSITIVE.mgf	1.68492				8	0	0.000305176	181.122	0	CCMSLIB00012359637
3666	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.956653	0	0	234.545	202200.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3666	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
1745	spectra_filtered.mgf	*..*		:2711	3157	-1	0	368.113	1	0.956618	0	0	10393400.0	71260000.0	(+)-Bicuculline CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1745	-1	BERKELEY-LAB.mgf	1.40935				12	0	0.000518799	368.112	0	CCMSLIB00010105145
2505	spectra_filtered.mgf	*..*		:2711	3157	-1	0	368.113	1	0.956432	0	0	10393400.0	373600.0	(+)-Bicuculline CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf2505	-1	BERKELEY-LAB.mgf	1.07774				13	0	0.000396729	368.113	0	CCMSLIB00010105145
1424	spectra_filtered.mgf	*..*		:86253	86252	-1	0	595.166	1	0.956322	0	0	134.651	2240600.0	CHEMBL1929193 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1424	-1	MSNLIB-POSITIVE.mgf	0.102551				6	0	6.10352e-05	595.166	0	CCMSLIB00012437505
409	spectra_filtered.mgf	*..*		:30903	30903	-1	0	152.071	1	0.956216	0	0	199.26	8790000.0	138-65-8 [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf409	-1	MSNLIB-POSITIVE.mgf	1.30442				6	0	0.000198364	152.071	0	CCMSLIB00012329517
1895	spectra_filtered.mgf	*..*		:2711	3157	-1	0	368.113	1	0.956181	0	0	10393400.0	2522700.0	(+)-Bicuculline CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1895	-1	BERKELEY-LAB.mgf	90.1982				13	0	0.0332031	368.146	0	CCMSLIB00010105145
493	spectra_filtered.mgf	*..*		:148	5265	-1	0	180.086	1	0.955754	0	0	1108280.0	125200.0	Spectral Match to D-Fructose from NIST14 M+NH4-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf493	-1	GNPS-NIST14-MATCHES.mgf	127.181				7	0	0.0229034	180.063	0	CCMSLIB00003139752
752	spectra_filtered.mgf	*..*		:641	4533	-1	0	579.15	1	0.955685	0	0	701737.0	3869700.0	Spectral Match to Procyanidin B2 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf752	-1	GNPS-NIST14-MATCHES.mgf	0.0				19	0	0.0	579.15	0	CCMSLIB00003139020
277	spectra_filtered.mgf	*..*		:79	3228	-1	0	138.055	1	0.955675	0	0	135985000.0	506300.0	Trigonelline M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf277	-1	GNPS-LIBRARY.mgf	263.717				7	0	0.0364075	138.091	0	CCMSLIB00003142437
2061	spectra_filtered.mgf	*..*		:1165	61	-1	0	287.054	1	0.95563	0	0	900138.0	532700.0	Spectral Match to Datiscetin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2061	-1	GNPS-NIST14-MATCHES.mgf	3.93358				13	0	0.00112915	287.055	0	CCMSLIB00003134547
217	spectra_filtered.mgf	*..*		:4	1238	-1	0	152.071	1	0.955322	0	0	225.879	27750000.0	2-amino-2-phenylacetic acid [M+H]+	CMMC-LIBRARY	temp/spectra_filtered.mgf217	-1	CMMC-LIBRARY.mgf	2.0068				6	0	0.000305176	152.071	0	CCMSLIB00012472252
1921	spectra_filtered.mgf	*..*		:82299	82298	-1	0	340.15	1	0.955057	0	0	1501.0	9417000.0	Tetrahydroepiberberine [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf1921	-1	BMDMS-NP.mgf	12.9194				10	0	0.00439453	340.154	0	CCMSLIB00006436599
1485	spectra_filtered.mgf	*..*		:4538	4538	-1	0	284.128	1	0.95466	0	0	149.174	210000.0	36417-86-4 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1485	-1	MSNLIB-POSITIVE.mgf	0.429631				6	0	0.00012207	284.128	0	CCMSLIB00012278839
3639	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.954403	0	0	234.545	177500.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3639	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
3400	spectra_filtered.mgf	*..*		:2898	2761	-1	0	293.247	1	0.954233	0	0	170290.0	365900.0	Spectral Match to 13(S)-HODE methyl ester from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3400	-1	GNPS-NIST14-MATCHES.mgf	1.66509				9	0	0.000488281	293.247	0	CCMSLIB00003137248
669	spectra_filtered.mgf	*..*		:85074	85073	-1	0	272.12	1	0.954176	0	0	2888.0	277700.0	Higenamine [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf669	-1	BMDMS-NP.mgf	29.8312				7	0	0.00811768	272.128	0	CCMSLIB00006439374
913	spectra_filtered.mgf	*..*		:641	4533	-1	0	579.15	1	0.953597	0	0	701737.0	2181800.0	Spectral Match to Procyanidin B2 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf913	-1	GNPS-NIST14-MATCHES.mgf	0.105387				19	0	6.10352e-05	579.15	0	CCMSLIB00003139020
2344	spectra_filtered.mgf	*..*		:2446	7522	-1	0	203.179	1	0.953319	0	0	5870340.0	2031000.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2344	-1	GNPS-LIBRARY.mgf	2.92891				10	0	0.000595093	203.18	0	CCMSLIB00005725033
1694	spectra_filtered.mgf	*..*		:10908	11354	-1	0	207.065	1	0.95292	0	0	4910150.0	452400.0	SINAPIC ACID CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf1694	-1	BERKELEY-LAB.mgf	0.957981				6	0	0.000198364	207.065	0	CCMSLIB00010113342
1808	spectra_filtered.mgf	*..*		:1924	2370	-1	0	354.134	1	0.952596	0	0	35498300.0	469600.0	Chelidonine CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1808	-1	BERKELEY-LAB.mgf	1.3788				13	0	0.000488281	354.134	0	CCMSLIB00010104358
3164	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.952359	0	0	1008200.0	603000.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3164	-1	GNPS-NIST14-MATCHES.mgf	3.27875				11	0	0.000915527	279.232	0	CCMSLIB00003134812
3674	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.951979	0	0	234.545	196000.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3674	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
3626	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.951803	0	0	2395140.0	1252100.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3626	-1	GNPS-NIST14-MATCHES.mgf	2.27351				6	0	0.00177002	778.538	0	CCMSLIB00003137019
181	spectra_filtered.mgf	*..*		:375	14164	-1	0	325.113	1	0.951726	0	0	617470.0	2423500.0	Sucrose M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf181	-1	GNPS-LIBRARY.mgf	0.657073				8	0	0.000213623	325.113	0	CCMSLIB00012176428
1360	spectra_filtered.mgf	*..*		:6314	6312	-1	0	597.146	1	0.95157	0	0	1168.0	723800.0	ReSpect:PT104310 Peltatoside|Quer-3-Ara-Glc|quercetin-3-O-arabinoglucoside|3-[(6-O-alpha-L-Arabinopyranosyl-beta-D-glucopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one|2-(3,4-dihydroxyphenyl [M+H]	RESPECT	temp/spectra_filtered.mgf1360	-1	RESPECT.mgf	1.12433				6	0	0.000671387	597.145	0	CCMSLIB00000221193
1801	spectra_filtered.mgf	*..*		:969	45973	-1	0	463.087	1	0.951419	0	0	122.112	8280800.0	Kaempferol 3-glucuronide [M+H]+	MONA	temp/spectra_filtered.mgf1801	-1	MONA.mgf	0.856704				9	0	0.000396729	463.087	0	CCMSLIB00004718575
3604	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.951268	0	0	234.545	142200.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3604	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
1074	spectra_filtered.mgf	*..*		:95682	95681	-1	0	309.097	1	0.951067	0	0	128.263	1117200.0	CHEBI:182999 [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1074	-1	MSNLIB-POSITIVE.mgf	0.592388				6	0	0.000183105	309.097	0	CCMSLIB00012446934
2770	spectra_filtered.mgf	*..*		:1028	13027	-1	0	343.296	1	0.950702	0	0	117732.0	320100.0	Massbank: Lauramidopropyl betaine|3-(Dodecanoylamino)propyl(carboxymethyl)dimethylammonium|carboxymethyl-[3-(dodecanoylamino)propyl]-dimethylazanium M	MASSBANK	temp/spectra_filtered.mgf2770	-1	MASSBANK.mgf	1.42233				6	0	0.000488281	343.296	0	CCMSLIB00005726579
1007	spectra_filtered.mgf	*..*		:88475	88474	-1	0	757.219	1	0.950678	0	0	208.342	3461400.0	3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1007	-1	MSNLIB-POSITIVE.mgf	0.161209				7	0	0.00012207	757.219	0	CCMSLIB00012439727
1705	spectra_filtered.mgf	*..*		:15572	34034	-1	0	551.103	1	0.950675	0	0	159.193	2986400.0	Quercetin 3-O-malonylglucoside [M+H]+	MONA	temp/spectra_filtered.mgf1705	-1	MONA.mgf	0.664505				11	0	0.000366211	551.103	0	CCMSLIB00004706635
1846	spectra_filtered.mgf	*..*		:61965	61965	-1	0	303.05	1	0.950645	0	0	2727.0	1648000.0	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf1846	-1	BMDMS-NP.mgf	0.906313				14	0	0.000274658	303.05	0	CCMSLIB00006416265
2926	spectra_filtered.mgf	*..*		:9955	8623	-1	0	432.239	1	0.95063	0	0	179.284	2779400.0	Cgp 35348 [2M-2H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2926	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.62388				9	0	0.000701904	432.238	0	CCMSLIB00012260337
3598	spectra_filtered.mgf	*..*		:7638	6656	-1	0	176.107	1	0.949896	0	0	253.896	265800.0	113777-33-6 [M-2H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3598	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	7.36482				7	0	0.001297	176.106	0	CCMSLIB00012255371
3702	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.949708	0	0	234.545	210800.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3702	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
1750	spectra_filtered.mgf	*..*		:1	4628	-1	0	314.175	1	0.949283	0	0	92953.4	1059600.0	N,O-dimethylcoclaurine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1750	-1	GNPS-LIBRARY.mgf	0.388542				13	0	0.00012207	314.175	0	CCMSLIB00005436049
140	spectra_filtered.mgf	*..*		:20336	17672	-1	0	147.065	1	0.949069	0	0	206.014	392000.0	D-Sorbitol [M-2H2O+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf140	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.34882				6	0	0.000198364	147.065	0	CCMSLIB00012271985
465	spectra_filtered.mgf	*..*		:283	3545	-1	0	219.134	1	0.948792	0	0	42893100.0	205900.0	Spectral Match to Ser-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf465	-1	GNPS-NIST14-MATCHES.mgf	0.0				6	0	0.0	219.134	0	CCMSLIB00003138032
2299	spectra_filtered.mgf	*..*		:83082	83082	-1	0	314.139	1	0.948629	0	0	169.126	309600.0	N-trans-Feruloyltyramine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2299	-1	MSNLIB-POSITIVE.mgf	0.58288				8	0	0.000183105	314.139	0	CCMSLIB00012434334
2613	spectra_filtered.mgf	*..*		:3694	4140	-1	0	332.092	2	0.948015	0	0	2307290.0	335200.0	SANGUINARINE CollisionEnergy:102040 M	BERKELEY-LAB	temp/spectra_filtered.mgf2613	-1	BERKELEY-LAB.mgf	131.226				9	0	331.172	332.136	0	CCMSLIB00010106128
256	spectra_filtered.mgf	*..*		:19816	17224	-1	0	307.083	2	0.947572	0	0	330.359	507600.0	oxiglutatione [M+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf256	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.298137				15	0	0.000183105	307.083	0	CCMSLIB00012271537
1249	spectra_filtered.mgf	*..*		:1840	4380	-1	0	211.133	1	0.946791	0	0	279139.0	413400.0	Spectral Match to Jasmonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1249	-1	GNPS-NIST14-MATCHES.mgf	0.433626				9	0	9.15527e-05	211.133	0	CCMSLIB00003138867
3657	spectra_filtered.mgf	*..*		:95	85	-1	0	153.115	1	0.94613	0	0	236.165	188800.0	SCHEMBL7091005 [M+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3657	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	9.86592				7	0	0.00151062	153.113	0	CCMSLIB00012247042
1507	spectra_filtered.mgf	*..*		:1	4638	-1	0	342.17	1	0.945276	0	0	142775.0	3111300.0	N-methylaurotetanine  M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1507	-1	GNPS-LIBRARY.mgf	0.53513				6	0	0.000183105	342.17	0	CCMSLIB00005436059
930	spectra_filtered.mgf	*..*		:1	464	-1	0	197.129	1	0.94507	0	0	105856.0	133300.0	cyclo(L-Val-L-Pro) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf930	-1	GNPS-LIBRARY.mgf	2.55437				8	0	0.00050354	197.128	0	CCMSLIB00000007145
3673	spectra_filtered.mgf	*..*		:12757	11076	-1	0	163.098	1	0.944591	0	0	349.023	452900.0	146422-58-4 [M-H2O+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3673	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.30978				7	0	0.000213623	163.098	0	CCMSLIB00012265389
2070	spectra_filtered.mgf	*..*		:89181	89180	-1	0	324.12	1	0.944534	0	0	989.0	923000.0	Tetrahydrocoptisine [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf2070	-1	BMDMS-NP.mgf	7.43826				10	0	0.00241089	324.122	0	CCMSLIB00006443481
1729	spectra_filtered.mgf	*..*		:1165	61	-1	0	287.054	1	0.944158	0	0	900138.0	300800.0	Spectral Match to Datiscetin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1729	-1	GNPS-NIST14-MATCHES.mgf	2.87045				13	0	0.000823975	287.055	0	CCMSLIB00003134547
1863	spectra_filtered.mgf	*..*		:29916	29916	-1	0	382.129	1	0.944141	0	0	109.354	902100.0	(6S)-6-[[(5R)-5,6,7,8-Tetrahydro-6,6-dimethyl-1,3-dioxolo[4,5-g]isoquinolin-6-ium]-5alpha-yl]furo[3,4-e]-1,3-benzodioxol-8(6H)-one [M]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1863	-1	MSNLIB-POSITIVE.mgf	4.15282				8	0	0.00158691	382.127	0	CCMSLIB00012327538
160	spectra_filtered.mgf	*..*		:743	49982	-1	0	163.06	1	0.944015	0	0	255.6	1597000.0	1,6-ANHYDRO-B-GLUCOSE M+H	MONA	temp/spectra_filtered.mgf160	-1	MONA.mgf	0.561467				6	0	9.15527e-05	163.06	0	CCMSLIB00006679013
3007	spectra_filtered.mgf	*..*		:2446	7522	-1	0	203.179	1	0.943794	0	0	5870340.0	336700.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3007	-1	GNPS-LIBRARY.mgf	2.47831				10	0	0.00050354	203.18	0	CCMSLIB00005725033
3405	spectra_filtered.mgf	*..*		:3265	4650	-1	0	706.538	1	0.943221	0	0	922457.0	1121200.0	Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3405	-1	GNPS-NIST14-MATCHES.mgf	102.627				6	0	0.0725098	706.466	0	CCMSLIB00003139137
3681	spectra_filtered.mgf	*..*		:7638	6656	-1	0	176.107	1	0.942868	0	0	253.896	193500.0	113777-33-6 [M-2H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3681	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	7.36482				6	0	0.001297	176.106	0	CCMSLIB00012255371
2260	spectra_filtered.mgf	*..*		:908	4973	-1	0	163.039	1	0.942656	0	0	32032.0	116900.0	Spectral Match to Chicoric acid from NIST14 M+H-C13H12O9	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2260	-1	GNPS-NIST14-MATCHES.mgf	0.655129				6	0	0.000106812	163.039	0	CCMSLIB00003139460
2017	spectra_filtered.mgf	*..*		:230	230	-1	0	354.134	1	0.94238	0	0	8707.0	11944000.0	Massbank:BML00614 Chelidonine [M+H]+	MASSBANK	temp/spectra_filtered.mgf2017	-1	MASSBANK.mgf	1.7235				12	0	0.000610352	354.133	0	CCMSLIB00000204970
3651	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.942093	0	0	234.545	217000.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3651	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
998	spectra_filtered.mgf	*..*		:1055	46071	-1	0	611.161	1	0.941118	0	0	129.101	1494100.0	3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf998	-1	MONA.mgf	0.0				7	0	0.0	611.161	0	CCMSLIB00004718673
2554	spectra_filtered.mgf	*..*		:669	1423	-1	0	277.128	1	0.940639	0	0	127402000.0	288700.0	MassbankEU:SM878101 Triethylcitrate|triethyl 2-hydroxypropane-1,2,3-tricarboxylate [M+H]+	MASSBANKEU	temp/spectra_filtered.mgf2554	-1	MASSBANKEU.mgf	0.770846				7	0	0.000213623	277.128	0	CCMSLIB00000842030
1788	spectra_filtered.mgf	*..*		:95682	95681	-1	0	309.097	1	0.939723	0	0	128.263	766300.0	CHEBI:182999 [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1788	-1	MSNLIB-POSITIVE.mgf	0.592388				6	0	0.000183105	309.097	0	CCMSLIB00012446934
547	spectra_filtered.mgf	*..*		:100012	100011	-1	0	334.15	1	0.9395	0	0	155.602	6866000.0	2-Hydroxy-4-(2-hydroxyethyl)phenyl-beta-D-glucopyranoside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf547	-1	MSNLIB-POSITIVE.mgf	0.91329				8	0	0.000305176	334.15	0	CCMSLIB00012451264
1080	spectra_filtered.mgf	*..*		:10909	11355	-1	0	225.076	1	0.938725	0	0	3539600.0	321500.0	SINAPIC ACID CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1080	-1	BERKELEY-LAB.mgf	0.881321				6	0	0.000198364	225.076	0	CCMSLIB00010113343
3603	spectra_filtered.mgf	*..*		:2524	4308	-1	0	758.569	1	0.938275	0	0	8794860.0	612000.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3603	-1	GNPS-NIST14-MATCHES.mgf	0.563226				6	0	0.000427246	758.569	0	CCMSLIB00003138795
3690	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.937569	0	0	234.545	268600.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3690	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
1108	spectra_filtered.mgf	*..*		:908	4973	-1	0	163.039	1	0.93751	0	0	32032.0	261200.0	Spectral Match to Chicoric acid from NIST14 M+H-C13H12O9	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1108	-1	GNPS-NIST14-MATCHES.mgf	0.655129				6	0	0.000106812	163.039	0	CCMSLIB00003139460
1860	spectra_filtered.mgf	*..*		:1503	994	-1	0	370.165	1	0.93734	0	0	379664.0	926100.0	MLS000737655-01! M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY	temp/spectra_filtered.mgf1860	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY.mgf	0.824432				14	0	0.000305176	370.165	0	CCMSLIB00000080346
1600	spectra_filtered.mgf	*..*		:90264	90263	-1	0	581.15	1	0.936865	0	0	112.214	361100.0	6''-O-L-Arabinopyranosylastragalin [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1600	-1	MSNLIB-POSITIVE.mgf	0.21005				10	0	0.00012207	581.15	0	CCMSLIB00012441516
504	spectra_filtered.mgf	*..*		:21	476	-1	0	163.038	1	0.934918	0	0	3056000.0	285100.0	CAFFEATE M-H2O+H	GNPS-MSMLS	temp/spectra_filtered.mgf504	-1	GNPS-MSMLS.mgf	6.17697				6	0	0.00100708	163.039	0	CCMSLIB00005464227
2590	spectra_filtered.mgf	*..*		:1394	7352	-1	0	293.211	1	0.934885	0	0	22267200.0	1008000.0	(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid M-2H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2590	-1	GNPS-LIBRARY.mgf	0.728564				14	0	0.000213623	293.211	0	CCMSLIB00005724863
1097	spectra_filtered.mgf	*..*		:630	118	-1	0	187.18	1	0.93479	0	0	387350.0	637100.0	C6_0_N-Acyl_Putrescine M+H	CMMC-LIBRARY	temp/spectra_filtered.mgf1097	-1	CMMC-LIBRARY.mgf	2.69014				6	0	0.00050354	187.18	0	CCMSLIB00012176346
1391	spectra_filtered.mgf	*..*		:37	10955	-1	0	328.154	1	0.934776	0	0	2039810.0	43690000.0	discretamine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1391	-1	GNPS-LIBRARY.mgf	3.06893				9	0	0.00100708	328.155	0	CCMSLIB00006710003
1255	spectra_filtered.mgf	*..*		:99981	99980	-1	0	389.217	1	0.933902	0	0	205.656	1887800.0	icariside B5 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1255	-1	MSNLIB-POSITIVE.mgf	0.470446				10	0	0.000183105	389.217	0	CCMSLIB00012451233
1457	spectra_filtered.mgf	*..*		:8020	26482	-1	0	434.202	1	0.933873	0	0	433.97	4282000.0	(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf1457	-1	MONA.mgf	1.19483				13	0	0.000518799	434.203	0	CCMSLIB00004699083
2348	spectra_filtered.mgf	*..*		:23436	23882	-1	0	135.117	1	0.933747	0	0	950706.0	165200.0	CARVEOL CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf2348	-1	BERKELEY-LAB.mgf	0.0				6	0	0.0	135.117	0	CCMSLIB00010125872
2415	spectra_filtered.mgf	*..*		:7429	25891	-1	0	466.265	1	0.93344	0	0	218.511	220800.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf2415	-1	MONA.mgf	0.261805				9	0	0.00012207	466.265	0	CCMSLIB00004698492
3187	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.933029	0	0	1008200.0	262900.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3187	-1	GNPS-NIST14-MATCHES.mgf	3.60662				9	0	0.00100708	279.232	0	CCMSLIB00003134812
1751	spectra_filtered.mgf	*..*		:1	4638	-1	0	342.17	1	0.932728	0	0	142775.0	60370000.0	N-methylaurotetanine  M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1751	-1	GNPS-LIBRARY.mgf	0.356753				6	0	0.00012207	342.17	0	CCMSLIB00005436059
2848	spectra_filtered.mgf	*..*		:15858	13803	-1	0	432.238	1	0.932714	0	0	177.066	393000.0	Eplerenone [M+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2848	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.423622				8	0	0.000183105	432.238	0	CCMSLIB00012268116
